Name,Zone,Price,Surface,Zone_num
"Quadrilocale via Leone Pancaldo 4, Morgagni, Milano",centrale-repubblica,2500,167.0,16
"Bilocale via San Gregorio 27, Buenos Aires, Milano",centrale-repubblica,1470,40.0,16
"Trilocale corso Buenos Aires 55, Buenos Aires, Milano",centrale-repubblica,1700,104.0,16
"Bilocale via Generale Gustavo Fara 4, Centrale, Milano",centrale-repubblica,1900,55.0,16
"Trilocale via Achille Maiocchi 11, Morgagni, Milano",centrale-repubblica,2166,95.0,16
"Bilocale via Luigi Galvani, Melchiorre Gioia, Milano",centrale-repubblica,1500,50.0,16
"Bilocale via Achille Maiocchi 14, Morgagni, Milano",centrale-repubblica,1200,45.0,16
"Trilocale via Achille Maiocchi, Morgagni, Milano",centrale-repubblica,2167,95.0,16
"Bilocale via Antonio Stoppani 11, Morgagni, Milano",centrale-repubblica,1334,55.0,16
"Trilocale via Giovanni Battista Pirelli 30, Melchiorre Gioia, Milano",centrale-repubblica,2000,68.0,16
"Bilocale via Luigi Settembrini 33, Buenos Aires, Milano",centrale-repubblica,1500,73.0,16
"Trilocale via Gustavo Modena, Morgagni, Milano",centrale-repubblica,1750,73.0,16
"Mansarda via MONTEVERDI, Buenos Aires, Milano",centrale-repubblica,1200,41.0,16
"Bilocale via Antonio Stoppani, Morgagni, Milano",centrale-repubblica,2083,54.0,16
"Trilocale via Tonale 10, Centrale, Milano",centrale-repubblica,2500,100.0,16
"Monolocale via Domenico Scarlatti 26, Centrale, Milano",centrale-repubblica,1090,30.0,16
"Bilocale via Bartolomeo Eustachi, Morgagni, Milano",centrale-repubblica,1916,63.0,16
"Bilocale via Bartolomeo Eustachi, Morgagni, Milano",centrale-repubblica,2083,70.0,16
"Bilocale via Bartolomeo Eustachi, Morgagni, Milano",centrale-repubblica,2250,76.0,16
"Trilocale viale Abruzzi 18, Citta Studi, Milano",centrale-repubblica,1600,75.0,16
"Bilocale via Antonio Stoppani, Morgagni, Milano",centrale-repubblica,1666,54.0,16
"Trilocale via Giulio Uberti, Morgagni, Milano",centrale-repubblica,2166,111.0,16
"Bilocale via Bartolomeo Giuliano, Morgagni, Milano",centrale-repubblica,1500,71.0,16
"Trilocale piazza Argentina 5, Buenos Aires, Milano",centrale-repubblica,1800,91.0,16
"Bilocale viale Abruzzi 35, Buenos Aires, Milano",centrale-repubblica,2300,75.0,16
"Trilocale via Petrella, Buenos Aires, Milano",centrale-repubblica,1750,115.0,16
"Bilocale via Alfredo Cappellini 16, Centrale, Milano",centrale-repubblica,2250,86.0,16
"Trilocale via Bartolomeo Eustachi 29, Morgagni, Milano",centrale-repubblica,2083,70.0,16
"Bilocale via Antonio Stoppani, Morgagni, Milano",centrale-repubblica,1583,52.0,16
"Bilocale via Alessandro Tadino, Buenos Aires, Milano",centrale-repubblica,950,41.0,16
"Trilocale via Mauro Macchi, Centrale, Milano",centrale-repubblica,3000,100.0,16
"Bilocale via via Vitruvio  43, Centrale, Milano",centrale-repubblica,1750,45.0,16
"Trilocale via Bartolomeo Eustachi, Morgagni, Milano",centrale-repubblica,1920,63.0,16
"Bilocale via Giovan Battista Pergolesi 29, Centrale, Milano",centrale-repubblica,1050,65.0,16
"Monolocale via San Gregorio, Centrale, Milano",centrale-repubblica,850,25.0,16
"Quadrilocale via San Gregorio, Centrale, Milano",centrale-repubblica,2800,104.0,16
"Trilocale via Bartolomeo Eustachi, Morgagni, Milano",centrale-repubblica,1916,70.0,16
"Bilocale corso Buenos Aires 66, Buenos Aires, Milano",centrale-repubblica,1150,55.0,16
"Loft via Felice Casati 26, Repubblica, Milano",centrale-repubblica,1400,80.0,16
"Monolocale viale Abruzzi, Citta Studi, Milano",centrale-repubblica,900,30.0,16
"Bilocale via Antonio Stoppani, Morgagni, Milano",centrale-repubblica,1500,52.0,16
"Bilocale viale Abruzzi 19, Morgagni, Milano",centrale-repubblica,900,55.0,16
"Bilocale via Felice Casati 24, Repubblica, Milano",centrale-repubblica,1200,52.0,16
"Bilocale via Ponte Seveso 35, Centrale, Milano",centrale-repubblica,1060,60.0,16
"Mansarda corso BUENOS AIRES, Morgagni, Milano",centrale-repubblica,1600,57.0,16
"Trilocale via Mauro Macchi 4, Centrale, Milano",centrale-repubblica,2000,90.0,16
"Bilocale corso Buenos Aires 64, Buenos Aires, Milano",centrale-repubblica,1800,30.0,16
"Trilocale via Bartolomeo Eustachi, Morgagni, Milano",centrale-repubblica,2083,80.0,16
"Trilocale via Giuseppe Pecchio 1., Buenos Aires, Milano",centrale-repubblica,1800,62.0,16
"Bilocale via Bartolomeo Eustachi 29, Morgagni, Milano",centrale-repubblica,2080,70.0,16
"Mansarda via Maiocchi, Morgagni, Milano",centrale-repubblica,1800,80.0,16
"Trilocale via Boccaccio 11, Morgagni, Milano",centrale-repubblica,2600,85.0,16
"Quadrilocale via Generale Gustavo Fara 1, Centrale, Milano",centrale-repubblica,2900,111.0,16
"Bilocale via Paolo Frisi, Porta Venezia, Milano",centrale-repubblica,1150,50.0,16
"Trilocale via Eustachi, Morgagni, Milano",centrale-repubblica,2250,75.0,16
"Trilocale via EustachI, Morgagni, Milano",centrale-repubblica,1916,63.0,16
"Trilocale via Eustachi, Morgagni, Milano",centrale-repubblica,2085,70.0,16
"Bilocale via Antonio Stoppani, Morgagni, Milano",centrale-repubblica,1666,54.0,16
"Trilocale via Plinio, Citta Studi, Milano",centrale-repubblica,2400,75.0,16
"Bilocale viale Lunigiana, Centrale, Milano",centrale-repubblica,950,45.0,16
"Bilocale via Napo Torriani 12, Centrale, Milano",centrale-repubblica,1300,85.0,16
"Trilocale via Bartolomeo Eustachi, Morgagni, Milano",centrale-repubblica,2250,90.0,16
"Bilocale via Ponte Seveso 35, Centrale, Milano",centrale-repubblica,1000,75.0,16
"Trilocale via Bartolomeo Eustachi, Morgagni, Milano",centrale-repubblica,2250,78.0,16
"Bilocale viale Regina Giovanna, Porta Venezia, Milano",centrale-repubblica,1150,45.0,16
"Bilocale via Antonio Stoppani, Morgagni, Milano",centrale-repubblica,1167,53.0,16
"Bilocale via Antonio Stoppani 11, Morgagni, Milano",centrale-repubblica,1340,54.0,16
"Trilocale viale Regina Giovanna, Porta Venezia, Milano",centrale-repubblica,2000,110.0,16
"Bilocale via Antonio Stoppani 11, Morgagni, Milano",centrale-repubblica,1333,50.0,16
"Monolocale via Tadino, 41, Buenos Aires, Milano",centrale-repubblica,1600,35.0,16
"Bilocale corso Buenos Aires, Buenos Aires, Milano",centrale-repubblica,1600,48.0,16
"Bilocale via Bartolomeo Eustachi, Morgagni, Milano",centrale-repubblica,2080,70.0,16
"Bilocale via Generale Gustavo Fara 4, Centrale, Milano",centrale-repubblica,1900,60.0,16
"Quadrilocale via San Gregorio, Centrale, Milano",centrale-repubblica,2700,104.0,16
"Monolocale via Domenico Scarlatti 26, Centrale, Milano",centrale-repubblica,1090,30.0,16
"Bilocale via Roberto Lepetit, Centrale, Milano",centrale-repubblica,1300,40.0,16
"Bilocale via Vitruvio, Buenos Aires, Milano",centrale-repubblica,1800,67.0,16
"Monolocale via Giuseppe Marcora 8, Porta Nuova, Milano",centrale-repubblica,950,33.0,16
"Monolocale via Plinio, Citta Studi, Milano",centrale-repubblica,850,25.0,16
"Monolocale via Melchiorre Gioia, Centrale, Milano",centrale-repubblica,1200,40.0,16
"Bilocale via Roberto Lepetit 3, Centrale, Milano",centrale-repubblica,1200,40.0,16
"Trilocale mercadante, 17, Buenos Aires, Milano",centrale-repubblica,1800,90.0,16
"Trilocale via Settembrini, 49, Centrale, Milano",centrale-repubblica,2400,110.0,16
"Trilocale via Benedetto Marcello, Buenos Aires, Milano",centrale-repubblica,1200,60.0,16
"Bilocale via Antonio Stoppani 11, Morgagni, Milano",centrale-repubblica,1333,60.0,16
"Monolocale ottimo stato, terzo piano, Repubblica, Milano",centrale-repubblica,1350,50.0,16
"Bilocale corso Buenos Aires, Buenos Aires, Milano",centrale-repubblica,1350,80.0,16
"Bilocale via Vitruvio, Buenos Aires, Milano",centrale-repubblica,1000,45.0,16
"Monolocale via Lodovico Settala,19, Buenos Aires, Milano",centrale-repubblica,3000,40.0,16
"Bilocale viale Tunisia,36, Repubblica, Milano",centrale-repubblica,2750,45.0,16
"Monolocale via Napo Torriani,22, Centrale, Milano",centrale-repubblica,1600,29.0,16
"Monolocale via Ponte Seveso,44, Centrale, Milano",centrale-repubblica,2125,40.0,16
"Bilocale piazza Luigi di Savoia,2, Centrale, Milano",centrale-repubblica,2170,70.0,16
"Bilocale via Felice Casati,2, Buenos Aires, Milano",centrale-repubblica,2750,45.0,16
"Bilocale via Tonale,5, Centrale, Milano",centrale-repubblica,3000,70.0,16
"Bilocale via Antonio da Recanate,5, Centrale, Milano",centrale-repubblica,2250,50.0,16
"Monolocale via Felice Casati,24, Repubblica, Milano",centrale-repubblica,2750,40.0,16
"Bilocale via Fabio Filzi,47, Centrale, Milano",centrale-repubblica,2500,65.0,16
"Monolocale via Napo Torriani,22, Centrale, Milano",centrale-repubblica,1850,28.0,16
"Bilocale viale della Liberazione 15, Porta Nuova, Milano",centrale-repubblica,3000,70.0,16
"Bilocale piazza Argentina,5, Buenos Aires, Milano",centrale-repubblica,2400,50.0,16
"Monolocale via Alessandro Tadino,17, Buenos Aires, Milano",centrale-repubblica,2125,20.0,16
"Bilocale via Benedetto Marcello,93, Buenos Aires, Milano",centrale-repubblica,2400,50.0,16
"Bilocale via Bartolomeo Eustachi,17, Morgagni, Milano",centrale-repubblica,2750,50.0,16
"Bilocale piazzale Bacone,6, Buenos Aires, Milano",centrale-repubblica,2750,50.0,16
"Bilocale via Carlo Tenca,7, Repubblica, Milano",centrale-repubblica,3000,50.0,16
"Bilocale via San Gregorio,17, Buenos Aires, Milano",centrale-repubblica,2750,50.0,16
"Bilocale via Giulio e Corrado Venini,14d, Centrale, Milano",centrale-repubblica,1250,47.0,16
"Bilocale corso Buenos Aires,45, Buenos Aires, Milano",centrale-repubblica,1950,50.0,16
"Trilocale via Antonio Stradivari,10, Buenos Aires, Milano",centrale-repubblica,2250,60.0,16
"Bilocale via Federico Ozanam,8, Buenos Aires, Milano",centrale-repubblica,2400,70.0,16
"Bilocale corso Buenos Aires, Morgagni, Milano",centrale-repubblica,1600,48.0,16
"Bilocale viale Andrea Doria,16, Buenos Aires, Milano",centrale-repubblica,1600,50.0,16
"Bilocale piazzale Bacone,6, Buenos Aires, Milano",centrale-repubblica,2850,50.0,16
"Bilocale viale Tunisia,36, Repubblica, Milano",centrale-repubblica,1850,45.0,16
"Bilocale via Luigi Settembrini,36, Buenos Aires, Milano",centrale-repubblica,2000,50.0,16
"Bilocale piazza Luigi di Savoia,2, Centrale, Milano",centrale-repubblica,1750,50.0,16
"Bilocale via Bartolomeo Eustachi, Morgagni, Milano",centrale-repubblica,1100,50.0,16
"Monolocale via Alessandro Tadino, Buenos Aires, Milano",centrale-repubblica,1100,65.0,16
"Monolocale viale Andrea Doria  28, Buenos Aires, Milano",centrale-repubblica,1550,40.0,16
"Monolocale via Ludovico Settala,, Porta Venezia, Milano",centrale-repubblica,800,30.0,16
"Bilocale via Giovanni Battista Pergolesi,31, Centrale, Milano",centrale-repubblica,2800,50.0,16
"Bilocale via Camillo Finocchiaro Aprile, Repubblica, Milano",centrale-repubblica,1850,58.0,16
"Bilocale via Benedetto Marcello 34, Buenos Aires, Milano",centrale-repubblica,1750,54.0,16
"Bilocale via Stoppani, Morgagni, Milano",centrale-repubblica,2085,53.0,16
"Bilocale via Antonio Stoppani, Morgagni, Milano",centrale-repubblica,2085,55.0,16
"Bilocale via Giovan Battista Pergolesi 3, Buenos Aires, Milano",centrale-repubblica,1300,60.0,16
"Trilocale via Copernico, 43, Centrale, Milano",centrale-repubblica,1552,90.0,16
"Monolocale via Giovanni Battista Pergolesi,31, Centrale, Milano",centrale-repubblica,2500,30.0,16
"Trilocale via Luigi Galvani,15, Melchiorre Gioia, Milano",centrale-repubblica,2300,70.0,16
"Bilocale via Giovanni Battista Pergolesi,31, Centrale, Milano",centrale-repubblica,3000,50.0,16
"Bilocale via Giovanni Battista Pergolesi,31, Centrale, Milano",centrale-repubblica,2800,50.0,16
"Bilocale via Giovanni Battista Pergolesi,31, Centrale, Milano",centrale-repubblica,2800,50.0,16
"Bilocale via Giovanni Battista Pergolesi,31, Centrale, Milano",centrale-repubblica,2500,50.0,16
"Monolocale via Giovanni Battista Pergolesi,31, Centrale, Milano",centrale-repubblica,2500,30.0,16
"Trilocale ottimo stato, sesto piano, Morgagni, Milano",centrale-repubblica,2000,120.0,16
"Monolocale via Giovanni Battista Pergolesi,31, Centrale, Milano",centrale-repubblica,2500,30.0,16
"Mansarda via Plinio 5, Buenos Aires, Milano",centrale-repubblica,950,40.0,16
"Bilocale via Soperga, Centrale, Milano",centrale-repubblica,1300,75.0,16
"Trilocale via Benedetto Marcello, Buenos Aires, Milano",centrale-repubblica,1200,60.0,16
"Bilocale via Vitruvio, Buenos Aires, Milano",centrale-repubblica,1000,45.0,16
"Quadrilocale via Lodovico Settala 84, Buenos Aires, Milano",centrale-repubblica,2130,135.0,16
"Quadrilocale via Lodovico Settala 84, Buenos Aires, Milano",centrale-repubblica,2130,135.0,16
"Bilocale via Vitruvio, Buenos Aires, Milano",centrale-repubblica,1100,45.0,16
"Trilocale via Benedetto Marcello, Buenos Aires, Milano",centrale-repubblica,1200,60.0,16
"Trilocale via Benedetto Marcello, Buenos Aires, Milano",centrale-repubblica,1200,60.0,16
"Monolocale via Lodovico Settala, Buenos Aires, Milano",centrale-repubblica,1500,35.0,16
"Trilocale via Bartolomeo Eustachi, Morgagni, Milano",centrale-repubblica,1670,80.0,16
"Bilocale corso Buenos Aires, Buenos Aires, Milano",centrale-repubblica,1350,80.0,16
"Bilocale via Antonio Stoppani 11, Morgagni, Milano",centrale-repubblica,1580,51.0,16
"Monolocale via Giovanni Battista Pergolesi,31, Centrale, Milano",centrale-repubblica,2500,30.0,16
"Monolocale via Giovanni Battista Pergolesi,31, Centrale, Milano",centrale-repubblica,2500,30.0,16
"Monolocale via Giovanni Battista Pergolesi,31, Centrale, Milano",centrale-repubblica,2500,30.0,16
"Bilocale via Giovanni Battista Pergolesi,31, Centrale, Milano",centrale-repubblica,2800,50.0,16
"Bilocale via Giovanni Battista Pergolesi,31, Centrale, Milano",centrale-repubblica,2700,50.0,16
"Bilocale via Bartolomeo Eustachi, Morgagni, Milano",centrale-repubblica,1666,55.0,16
"Bilocale via Giovanbattista Pergolesi 24, Centrale, Milano",centrale-repubblica,820,40.0,16
"Bilocale via Vitruvio, Buenos Aires, Milano",centrale-repubblica,1000,45.0,16
"Attico via Giovanni Battista Pergolesi, Buenos Aires, Milano",centrale-repubblica,1850,90.0,16
"Bilocale via Antonio Stoppani, Morgagni, Milano",centrale-repubblica,1166,54.0,16
"Bilocale via Antonio Baldissera 5, Morgagni, Milano",centrale-repubblica,1250,60.0,16
"Bilocale via Giovanni Battista Pergolesi,31, Centrale, Milano",centrale-repubblica,2800,50.0,16
"Monolocale via Giovanni Battista Pergolesi,31, Centrale, Milano",centrale-repubblica,2500,30.0,16
"Bilocale via Giovanni Battista Pergolesi,31, Centrale, Milano",centrale-repubblica,2800,50.0,16
"Monolocale via Giovanni Battista Pergolesi,31, Centrale, Milano",centrale-repubblica,2500,30.0,16
"Bilocale via Antonio Stoppani, Morgagni, Milano",centrale-repubblica,1590,55.0,16
"Appartamento via Ponte Seveso, Centrale, Milano",centrale-repubblica,2900,150.0,16
"Trilocale via Benedetto Marcello, Buenos Aires, Milano",centrale-repubblica,1200,60.0,16
"Bilocale via Antonio Stoppani, Morgagni, Milano",centrale-repubblica,1083,50.0,16
"Monolocale via Gustavo Fara,, Melchiorre Gioia, Milano",centrale-repubblica,1100,24.0,16
"Bilocale ottimo stato, primo piano, Centrale, Milano",centrale-repubblica,1250,78.0,16
"Bilocale via Fara, Centrale, Milano",centrale-repubblica,2000,60.0,16
"Monolocale via Plinio, Citta Studi, Milano",centrale-repubblica,850,25.0,16
"Bilocale via Eustachi, 32, Morgagni, Milano",centrale-repubblica,1200,58.0,16
"Bilocale via Antonio Stoppani, Morgagni, Milano",centrale-repubblica,1670,55.0,16
"Monolocale via Paracelso,1o/A, Buenos Aires, Milano",centrale-repubblica,1500,40.0,16
"Bilocale via Giovanni Schiaparelli,1, Centrale, Milano",centrale-repubblica,1450,60.0,16
"Trilocale via Giovan Battista Pergolesi 20, Buenos Aires, Milano",centrale-repubblica,2700,110.0,16
"Bilocale via Vitruvio 11, Buenos Aires, Milano",centrale-repubblica,1100,53.0,16
"Trilocale via Felice Casati, Buenos Aires, Milano",centrale-repubblica,2300,110.0,16
"Bilocale via Antonio Stoppani, Morgagni, Milano",centrale-repubblica,1242,53.0,16
"Bilocale terzo piano, Porta Venezia, Milano",centrale-repubblica,1670,60.0,16
"Bilocale viale Andrea Doria, Centrale, Milano",centrale-repubblica,1200,50.0,16
"Bilocale via Stoppani , 12, Morgagni, Milano",centrale-repubblica,1420,70.0,16
"Appartamento viale Lunigiana, 19, Centrale, Milano",centrale-repubblica,1000,35.0,16
"Appartamento via stradella, 10, Buenos Aires, Milano",centrale-repubblica,1000,35.0,16
"Bilocale nuovo, primo piano, Morgagni, Milano",centrale-repubblica,900,45.0,16
"Monolocale viale Andrea Doria, Centrale, Milano",centrale-repubblica,1600,12.0,16
"Monolocale buono stato, secondo piano, Morgagni, Milano",centrale-repubblica,630,30.0,16
"Bilocale via Emilio Cornalia 10, Melchiorre Gioia, Milano",centrale-repubblica,1600,67.0,16
"Bilocale via Amilcare Ponchielli 10, Buenos Aires, Milano",centrale-repubblica,1300,40.0,16
"Open space via Alessandro Tadino 47, Buenos Aires, Milano",centrale-repubblica,1200,50.0,16
"Bilocale via Mauro Macchi 10, Centrale, Milano",centrale-repubblica,1370,55.0,16
"Monolocale via Alessandro Stradella, Buenos Aires, Milano",centrale-repubblica,750,25.0,16
"Quadrilocale via Gustavo Fara 1, Centrale, Milano",centrale-repubblica,2900,110.0,16
"Bilocale via Achille Maiocchi, Morgagni, Milano",centrale-repubblica,2100,70.0,16
"Bilocale corso Buenos Aires, Buenos Aires, Milano",centrale-repubblica,1800,75.0,16
"Bilocale via Generale Gustavo Fara 39, Melchiorre Gioia, Milano",centrale-repubblica,1600,55.0,16
"Bilocale via Lazzaretto 1, Buenos Aires, Milano",centrale-repubblica,1800,60.0,16
"Bilocale via Gerolamo Cardano 8, Melchiorre Gioia, Milano",centrale-repubblica,1400,55.0,16
"Bilocale via Bartolomeo Eustachi 21, Morgagni, Milano",centrale-repubblica,2400,60.0,16
"Trilocale via Claudio Monteverdi 7, Buenos Aires, Milano",centrale-repubblica,1500,70.0,16
"Bilocale via Roberto Lepetit 18, Centrale, Milano",centrale-repubblica,1500,82.0,16
"Bilocale via Fabio Filzi 41, Centrale, Milano",centrale-repubblica,1500,60.0,16
"Bilocale via Plinio 42, Morgagni, Milano",centrale-repubblica,1600,100.0,16
"Monolocale viale Brianza 12, Pasteur, Milano",centrale-repubblica,2000,37.0,16
"Monolocale via Vittor Pisani 13, Centrale, Milano",centrale-repubblica,1200,40.0,16
"Trilocale via Benedetto Marcello 34, Buenos Aires, Milano",centrale-repubblica,1200,60.0,16
"Trilocale via Antonio Stradivari 10, Buenos Aires, Milano",centrale-repubblica,2150,115.0,16
"Bilocale Galleria Buenos Aires 4, Morgagni, Milano",centrale-repubblica,1350,75.0,16
"Mansarda via Francesco Redi, Morgagni, Milano",centrale-repubblica,700,20.0,16
"Bilocale via Bartolomeo Eustachi, Buenos Aires, Milano",centrale-repubblica,1200,60.0,16
"Bilocale via Gustavo Fara 33, Centrale, Milano",centrale-repubblica,1150,58.0,16
"Monolocale viale Lunigiana 19, Centrale, Milano",centrale-repubblica,1000,35.0,16
"Monolocale via Domenico Scarlatti 19, Buenos Aires, Milano",centrale-repubblica,1100,60.0,16
"Bilocale via Domenico Scarlatti 20, Buenos Aires, Milano",centrale-repubblica,1500,60.0,16
"Bilocale via Giovanni Schiaparelli 1, Centrale, Milano",centrale-repubblica,1500,60.0,16
"Bilocale via Alessandro Stradella 8, Buenos Aires, Milano",centrale-repubblica,1500,60.0,16
