Name,Zone,Price,Surface
"Bilocale via Rutilia 27, Ripamonti, Milano",ripamonti-vigentino,1050,50
"Bilocale via Gallura 1, Ripamonti, Milano",ripamonti-vigentino,900,51
"Monolocale via Rutilia 17, Ripamonti, Milano",ripamonti-vigentino,800,41
"Bilocale via Privata Ebro 12, Ripamonti, Milano",ripamonti-vigentino,900,55
"Bilocale via dei Fontanili 2, Ripamonti, Milano",ripamonti-vigentino,1150,45
"Monolocale via Giuseppe Ripamonti, Ripamonti, Milano",ripamonti-vigentino,1250,56
"Bilocale via Muzio Attendolo detto Sforza 5, Vigentino - Fatima, Milano",ripamonti-vigentino,1050,65
"Trilocale via Giuseppe Ripamonti 219, Vigentino - Fatima, Milano",ripamonti-vigentino,1250,80
"Trilocale via dei Guarneri 24, Vigentino - Fatima, Milano",ripamonti-vigentino,1200,70
"Monolocale via Gallura 9, Ripamonti, Milano",ripamonti-vigentino,800,30
"Bilocale via Bastia 6, Ripamonti, Milano",ripamonti-vigentino,1300,40
"Trilocale via Giuseppe Ripamonti 66, Ripamonti, Milano",ripamonti-vigentino,1500,110
"Trilocale via Giuseppe Ripamonti 66, Ripamonti, Milano",ripamonti-vigentino,1650,120
"Bilocale via Ripamonti, 190, Vigentino - Fatima, Milano",ripamonti-vigentino,1150,47
"Bilocale viale Ortles 54/A, Corvetto, Milano",ripamonti-vigentino,1180,55
"Trilocale via Pompeo Leoni, Ripamonti, Milano",ripamonti-vigentino,1050,88
"Trilocale via Rutilia, Ripamonti, Milano",ripamonti-vigentino,900,60
"Bilocale via dei Guarneri, Vigentino - Fatima, Milano",ripamonti-vigentino,750,65
"Bilocale via Giuseppe Ripamonti, Vigentino - Fatima, Milano",ripamonti-vigentino,850,40
"Trilocale via Fryderyk Chopin 111, Vigentino - Fatima, Milano",ripamonti-vigentino,"11001400(-21,4%)",95
"Trilocale via Bernardino Verro 33/6, Ripamonti, Milano",ripamonti-vigentino,2000,105
"Bilocale via Giuseppe Ripamonti, Ripamonti, Milano",ripamonti-vigentino,1000,68
"Bilocale viale Toscana 13, Ripamonti, Milano",ripamonti-vigentino,1400,55
"Bilocale via Giuseppe Ripamonti 257, Vigentino - Fatima, Milano",ripamonti-vigentino,1050,50
"Bilocale via Broni 21, Vigentino - Fatima, Milano",ripamonti-vigentino,1200,45
"Trilocale via Val di Sole 7, Vigentino - Fatima, Milano",ripamonti-vigentino,1450,110
"Trilocale via Gian Francesco Pizzi 14, Ripamonti, Milano",ripamonti-vigentino,1500,110
"Bilocale via dei Fontanili 55, Ripamonti, Milano",ripamonti-vigentino,920,55
"Bilocale via Giuseppe Ripamonti 190, Vigentino - Fatima, Milano",ripamonti-vigentino,1000,55
"Trilocale via RIPAMONTI  113, Ripamonti, Milano",ripamonti-vigentino,1100,80
"Monolocale via Bernardino Verro, Pezzotti - Meda, Milano",ripamonti-vigentino,900,40
"Bilocale via Rutilia 9, Ripamonti, Milano",ripamonti-vigentino,1600,60
"Bilocale via Giuseppe Ripamonti 194, Vigentino - Fatima, Milano",ripamonti-vigentino,1000,58
"Monolocale via Giuseppe Ripamonti 193, Vigentino - Fatima, Milano",ripamonti-vigentino,"750850(-11,8%)",35
"Bilocale via Fra' Riccardo Pampuri 7, Vigentino - Fatima, Milano",ripamonti-vigentino,930,50
"Bilocale via Giuseppe Ripamonti 177A, Vigentino - Fatima, Milano",ripamonti-vigentino,"11001200(-8,3%)",70
"Monolocale via Giuseppe Ripamonti 194, Vigentino - Fatima, Milano",ripamonti-vigentino,650,35
"Bilocale via Giuseppe Ripamonti 304, Vigentino - Fatima, Milano",ripamonti-vigentino,950,48
"Loft via Bernardo Quaranta 40, Vigentino - Fatima, Milano",ripamonti-vigentino,850,40
"Loft viale Ortles 54/a, Corvetto, Milano",ripamonti-vigentino,1050,70
"Monolocale via Giuseppe Ripamonti 193, Vigentino - Fatima, Milano",ripamonti-vigentino,800,38
"Bilocale via Noto 10, Vigentino - Fatima, Milano",ripamonti-vigentino,1100,50
"Monolocale via Privata Tirso 2, Ripamonti, Milano",ripamonti-vigentino,800,30
"Bilocale via Erice 8, Vigentino - Fatima, Milano",ripamonti-vigentino,1000,62
"Bilocale via Gastone De Foix 9, Vigentino - Fatima, Milano",ripamonti-vigentino,1000,60
"Trilocale via San Bernardo, Quintosole - Chiaravalle, Milano",ripamonti-vigentino,1150,60
"Bilocale via Gargano 17, Corvetto, Milano",ripamonti-vigentino,1100,52
"Bilocale via Bernardo Quaranta 40, Vigentino - Fatima, Milano",ripamonti-vigentino,1350,56
"Trilocale largo Camillo Caccia Dominioni 1, Ripamonti, Milano",ripamonti-vigentino,1310,75
"Bilocale via dei Fontanili 24B, Ripamonti, Milano",ripamonti-vigentino,1000,55
"Trilocale via dei Bognetti 9, Pezzotti - Meda, Milano",ripamonti-vigentino,1950,105
"Bilocale via Fra' Riccardo Pampuri 16, Vigentino - Fatima, Milano",ripamonti-vigentino,850,45
"Trilocale via Gian Francesco Pizzi 23, Ripamonti, Milano",ripamonti-vigentino,1650,85
"Bilocale via Giacomo Antonini 64, Vigentino - Fatima, Milano",ripamonti-vigentino,1170,62
"Bilocale via Noto 17, Vigentino - Fatima, Milano",ripamonti-vigentino,1400,80
"Loft via Ampola 11, Ripamonti, Milano",ripamonti-vigentino,2100,200
"Appartamento via Broni 19, Vigentino - Fatima, Milano",ripamonti-vigentino,890,33
"Bilocale via Astura, Ripamonti, Milano",ripamonti-vigentino,1150,74
"Bilocale buono stato, primo piano, Vigentino - Fatima, Milano",ripamonti-vigentino,1200,65
"Bilocale via Sibari 8, Vigentino - Fatima, Milano",ripamonti-vigentino,800,55
"Trilocale via Spadolini, Ripamonti, Milano",ripamonti-vigentino,2250,100
"Bilocale via Bernardino Verro 46, Ripamonti, Milano",ripamonti-vigentino,1400,47
"Bilocale via Corrado II il Salico 6, Ripamonti, Vigentino, Milano",ripamonti-vigentino,1150,50
"Bilocale via Corrado II il Salico 12, Ripamonti, Milano",ripamonti-vigentino,1150,60
"Bilocale via Bernardino Verro 45, Ripamonti, Milano",ripamonti-vigentino,750,50
"Bilocale via Giovanni Spadolini 9A, Ripamonti, Milano",ripamonti-vigentino,1300,55
"Trilocale via Bernardino Verro, Ripamonti, Milano",ripamonti-vigentino,2000,100
"Bilocale via Astura 9, Ripamonti, Milano",ripamonti-vigentino,900,68
"Appartamento viale Ortles 54A, Corvetto, Milano",ripamonti-vigentino,3500,250
"Trilocale viale Toscana, Ripamonti, Milano",ripamonti-vigentino,2250,100
"Bilocale viale Ortles 54/a, Corvetto, Milano",ripamonti-vigentino,1100,59
"Quadrilocale via Giuseppe Ripamonti 190, Vigentino - Fatima, Milano",ripamonti-vigentino,1700,110
"Monolocale via Giuseppe Ripamonti 292, Vigentino - Fatima, Milano",ripamonti-vigentino,900,40
"Loft, buono stato, piano terra, Ripamonti, Milano",ripamonti-vigentino,1000,58
"Loft viale Ortles 54/a, Corvetto, Milano",ripamonti-vigentino,1050,59
"Bilocale piazza Adriano Olivetti, Ripamonti, Milano",ripamonti-vigentino,1800,84
"Trilocale via Astura 9, Ripamonti, Milano",ripamonti-vigentino,1160,74
"Bilocale via Fryderyk Chopin 17, Vigentino - Fatima, Milano",ripamonti-vigentino,1000,65
"Quadrilocale via dei Bognetti, Ripamonti, Milano",ripamonti-vigentino,1650,140
"Trilocale via Ripamonti, Ripamonti, Milano",ripamonti-vigentino,1900,100
"Bilocale via Fryderyk Chopin 19, Vigentino - Fatima, Milano",ripamonti-vigentino,1200,80
"Loft via Carlo De Angeli, Ripamonti, Milano",ripamonti-vigentino,1400,110
"Monolocale via Giuseppe Ripamonti 193, Vigentino - Fatima, Milano",ripamonti-vigentino,750,28
"Trilocale largo Camillo Caccia Dominioni, Ripamonti, Milano",ripamonti-vigentino,1350,75
"Monolocale via Giuseppe Ripamonti, Ripamonti, Milano",ripamonti-vigentino,800,40
"Loft, buono stato, piano terra, Ripamonti, Milano",ripamonti-vigentino,1000,58
"Bilocale via Ripamonti, Vigentino - Fatima, Milano",ripamonti-vigentino,1400,70
"Bilocale via Arcivescovo Calabiana, Lodi - Brenta, Milano",ripamonti-vigentino,1000,45
"Monolocale via Ripamonti, Vigentino - Fatima, Milano",ripamonti-vigentino,1150,30
"Bilocale via Giuseppe Ripamonti, Ripamonti, Milano",ripamonti-vigentino,1400,70
"Monolocale via Giuseppe Ripamonti,288, Vigentino - Fatima, Milano",ripamonti-vigentino,1150,55
"Bilocale via San Bernardo,1, Quintosole - Chiaravalle, Milano",ripamonti-vigentino,1000,55
"Bilocale viale Isonzo,27, Ripamonti, Milano",ripamonti-vigentino,2250,50
"Bilocale via dei fontanili ,11, Ripamonti, Milano",ripamonti-vigentino,2000,45
"Monolocale via Giovanni Lorenzini 5, Ripamonti, Milano",ripamonti-vigentino,800,40
"Bilocale via Giacomo Antonini 64, Vigentino - Fatima, Milano",ripamonti-vigentino,970,61
"Bilocale via Antonio Pasinetti, Ripamonti, Milano",ripamonti-vigentino,825,45
"Monolocale via Giuseppe Ripamonti,199, Vigentino - Fatima, Milano",ripamonti-vigentino,1550,55
"Monolocale via Ripamonti, Vigentino - Fatima, Milano",ripamonti-vigentino,850,30
"Monolocale via Giuseppe Ripamonti, Ripamonti, Milano",ripamonti-vigentino,850,40
"Monolocale buono stato, quinto piano, Vigentino - Fatima, Milano",ripamonti-vigentino,1000,45
"Trilocale largo Camillo Caccia Dominioni, Ripamonti, Milano",ripamonti-vigentino,1350,75
"Monolocale via verro  45, Ripamonti, Milano",ripamonti-vigentino,850,30
"Trilocale via Giuseppe Ripamonti 199, Vigentino - Fatima, Milano",ripamonti-vigentino,1300,65
"Trilocale largo Camillo Caccia Dominioni, Ripamonti, Milano",ripamonti-vigentino,1350,75
"Bilocale via Privata Bastia,1, Ripamonti, Milano",ripamonti-vigentino,2800,70
"Bilocale via Giuseppe Ripamonti, Ripamonti, Milano",ripamonti-vigentino,1400,70
"Monolocale via Tirso 6, Ripamonti, Milano",ripamonti-vigentino,1100,50
"Appartamento via Val di Sole 9, Vigentino - Fatima, Milano",ripamonti-vigentino,2000,120
"Monolocale viale Sabotino, Ripamonti, Milano",ripamonti-vigentino,1280,40
"Monolocale via Giuseppe Ripamonti, Ripamonti, Milano",ripamonti-vigentino,800,40
"Trilocale via Giuseppe Ripamonti, Ripamonti, Milano",ripamonti-vigentino,1900,100
"Bilocale ottimo stato, secondo piano, Ripamonti, Milano",ripamonti-vigentino,1166,80
"Monolocale via ripamonti , 193, Vigentino - Fatima, Milano",ripamonti-vigentino,900,40
"Bilocale via Bernardino Verro 8, Ripamonti, Milano",ripamonti-vigentino,1000,50
"Bilocale via Privata Ebro,1, Ripamonti, Milano",ripamonti-vigentino,1400,50
"Monolocale via Giuseppe Ripamonti 199, Vigentino - Fatima, Milano",ripamonti-vigentino,850,50
"Monolocale via Bernardino Verro 33/6, Ripamonti, Milano",ripamonti-vigentino,950,40
"Trilocale via Giuseppe Ripamonti,199, Vigentino - Fatima, Milano",ripamonti-vigentino,1750,80
"Monolocale viale Toscana, Ripamonti, Milano",ripamonti-vigentino,650,25
"Trilocale via Giovanni Spadolini,11, Ripamonti, Milano",ripamonti-vigentino,2200,65
"Quadrilocale via Giovanni Spadolini,11, Ripamonti, Milano",ripamonti-vigentino,2450,90
"Trilocale via Giovanni Spadolini,11, Ripamonti, Milano",ripamonti-vigentino,1850,65
"Monolocale via ripamonti , 193, Vigentino - Fatima, Milano",ripamonti-vigentino,1000,40
"Trilocale via Giuseppe Ripamonti,199, Vigentino - Fatima, Milano",ripamonti-vigentino,2050,90
"Trilocale via Giuseppe Ripamonti,199, Vigentino - Fatima, Milano",ripamonti-vigentino,1950,90
"Monolocale via Ripamonti, 1, Vigentino - Fatima, Milano",ripamonti-vigentino,1250,55
"Monolocale via ripamonti, 199, Vigentino - Fatima, Milano",ripamonti-vigentino,1000,50
"Appartamento via Tirso, 9, Ripamonti, Milano",ripamonti-vigentino,1100,45
"Monolocale via Ebro, Ripamonti, Milano",ripamonti-vigentino,1400,12
"Appartamento Giovanni Spadolini, 11, Ripamonti, Milano",ripamonti-vigentino,850,55
"Trilocale via Bernardino Verro, Ripamonti, Milano",ripamonti-vigentino,1890,125
"Trilocale via Luigi Alamanni 8, Vigentino - Fatima, Milano",ripamonti-vigentino,1650,110
"Bilocale via Giuseppe Ripamonti 194, Vigentino - Fatima, Milano",ripamonti-vigentino,1100,50
"Bilocale via Ebro 7, Ripamonti, Milano",ripamonti-vigentino,930,50
"Monolocale via Bernardino Verro 2, Pezzotti - Meda, Milano",ripamonti-vigentino,1050,37
"Bilocale via Gallura 7, Ripamonti, Milano",ripamonti-vigentino,950,65
"Bilocale via Val di Sole 12, Vigentino - Fatima, Milano",ripamonti-vigentino,1200,65
"Appartamento via Giuseppe Ripamonti 192, Vigentino - Fatima, Milano",ripamonti-vigentino,1300,50
"Villa a schiera 2 locali, ottimo stato, Ripamonti, Milano",ripamonti-vigentino,1100,45
"Bilocale via Noto 10, Vigentino - Fatima, Milano",ripamonti-vigentino,1100,50
"Attico via Francesco Nullo 18, Plebisciti - Susa, Milano",citta-studi-susa,3500,182
"Trilocale via Filippino Lippi 24, Citta Studi, Milano",citta-studi-susa,2200,92
"Bilocale via Carlo Valvassori Peroni, Citta Studi, Milano",citta-studi-susa,1400,70
"Trilocale viale Romagna, Citta Studi, Milano",citta-studi-susa,2100,115
"Monolocale viale Lombardia 21, Citta Studi, Milano",citta-studi-susa,1250,53
"Quadrilocale via Luigi Luzzatti, Citta Studi, Milano",citta-studi-susa,2650,145
"Trilocale via Ettore Paladini 11, Citta Studi, Milano",citta-studi-susa,1800,70
"Monolocale via Filippo Tajani 5, Citta Studi, Milano",citta-studi-susa,750,43
"Trilocale viale Lombardia,1, Citta Studi, Milano",citta-studi-susa,10000,350
"Bilocale via Antonio Salieri,6, Citta Studi, Milano",citta-studi-susa,1600,70
"Trilocale via Moretto da Brescia 18, Citta Studi, Milano",citta-studi-susa,1700,106
"Monolocale via Beato Angelico 20, Citta Studi, Milano",citta-studi-susa,950,35
"Monolocale viale Corsica 55, Argonne - Corsica, Milano",citta-studi-susa,820,45
"Bilocale via Gabriele Falloppio 9, Casoretto, Milano",citta-studi-susa,1300,62
"Bilocale via Giancarlo Sismondi 41, Argonne - Corsica, Milano",citta-studi-susa,930,58
"Bilocale via Plinio, Citta Studi, Milano",citta-studi-susa,1300,65
"Bilocale via Illirico 11, Citta Studi, Milano",citta-studi-susa,1100,53
"Trilocale viale Romagna 20, Citta Studi, Milano",citta-studi-susa,1300,60
"Bilocale viale Piceno 35, Indipendenza, Milano",citta-studi-susa,1300,65
"Bilocale ottimo stato, secondo piano, Casoretto, Milano",citta-studi-susa,"10001095(-8,7%)",65
"Bilocale via Giacomo Zanella, Argonne - Corsica, Milano",citta-studi-susa,800,60
"Bilocale via Lucio Apulejo, Plebisciti - Susa, Milano",citta-studi-susa,1190,60
"Bilocale via GIAN BATTISTA TIEPOLO   11, Citta Studi, Milano",citta-studi-susa,1050,55
"Bilocale via Nicola Antonio Porpora, Casoretto, Milano",citta-studi-susa,1300,50
"Quadrilocale piazza Aspromonte 51, Citta Studi, Milano",citta-studi-susa,2100,90
"Bilocale corso Plebisciti 9, Plebisciti - Susa, Milano",citta-studi-susa,2200,47
"Trilocale via Nicola Antonio Porpora 125, Casoretto, Milano",citta-studi-susa,1400,85
"Bilocale ottimo stato, piano terra, Citta Studi, Milano",citta-studi-susa,1000,60
"Bilocale via della Sila 24, Citta Studi, Milano",citta-studi-susa,1600,80
"Bilocale via Giacomo Zanella, Plebisciti - Susa, Milano",citta-studi-susa,1490,60
"Quadrilocale piazza Aspromonte 51, Citta Studi, Milano",citta-studi-susa,1800,90
"Quadrilocale piazza Aspromonte, Citta Studi, Milano",citta-studi-susa,2100,90
"Bilocale piazza Francesco Durante 24, Casoretto, Milano",citta-studi-susa,1200,59
"Bilocale piazza Francesco Durante 24, Casoretto, Milano",citta-studi-susa,1300,70
"Monolocale via Cambiasi, Casoretto, Milano",citta-studi-susa,700,30
"Bilocale Wildt, Casoretto, Milano",citta-studi-susa,1050,60
"Bilocale via Stefano Canzio, Citta Studi, Milano",citta-studi-susa,680,35
"Monolocale ottimo stato, Citta Studi, Milano",citta-studi-susa,"800900(-11,1%)",25
"Bilocale via Marcona 84, Plebisciti - Susa, Milano",citta-studi-susa,1500,58
"Trilocale viale Gran Sasso, Citta Studi, Milano",citta-studi-susa,1500,65
"Bilocale via Giacomo Venezian 12, Citta Studi, Milano",citta-studi-susa,1100,55
"Quadrilocale viale Gran Sasso, Citta Studi, Milano",citta-studi-susa,4800,221
"Monolocale piazza Giuseppe Grandi, Plebisciti - Susa, Milano",citta-studi-susa,1000,37
"Quadrilocale piazza ERMETE NOVELLI 10, Plebisciti - Susa, Milano",citta-studi-susa,2390,142
"Trilocale viale Romagna 58, Citta Studi, Milano",citta-studi-susa,1700,90
"Bilocale via Fratelli Fossati 3, Citta Studi, Milano",citta-studi-susa,1000,60
"Bilocale viale dei Mille 35, Morgagni, Milano",citta-studi-susa,1300,60
"Bilocale via Negroli 45, Argonne - Corsica, Milano",citta-studi-susa,1050,55
"Attico viale Abruzzi 72, Citta Studi, Milano",citta-studi-susa,1300,60
"Appartamento via Gaspare Aselli, Citta Studi, Milano",citta-studi-susa,3500,190
"Bilocale via Gaetano Strambio, Citta Studi, Milano",citta-studi-susa,1000,57
"Monolocale via Alfredo Catalani 46, Casoretto, Milano",citta-studi-susa,1250,55
"Quadrilocale via Amedeo D'aosta 8, Citta Studi, Milano",citta-studi-susa,"25002700(-7,4%)",140
"Appartamento via Olindo Guerrini 5, Citta Studi, Milano",citta-studi-susa,2000,185
"Attico via Averardo Buschi, Citta Studi, Milano",citta-studi-susa,1300,95
"Quadrilocale piazza Aspromonte 51, Citta Studi, Milano",citta-studi-susa,1900,90
"Bilocale piazza Aspromonte 51, Citta Studi, Milano",citta-studi-susa,1300,60
"Palazzo - Edificio piazzale Susa, Plebisciti - Susa, Milano",citta-studi-susa,5000,330
"Bilocale piazza Giuseppe Grandi 2, Porta Vittoria, Milano",citta-studi-susa,1300,75
"Monolocale piazza Giuseppe Grandi, Plebisciti - Susa, Milano",citta-studi-susa,1166,50
"Bilocale piazza Giuseppe Grandi, Plebisciti - Susa, Milano",citta-studi-susa,1250,53
"Trilocale via Antonio Grossich 16, Citta Studi, Milano",citta-studi-susa,1200,60
"Trilocale via Giovanni Pacini, Citta Studi, Milano",citta-studi-susa,1550,80
"Monolocale via Dalmazio Birago 2, Argonne - Corsica, Milano",citta-studi-susa,850,40
"Trilocale via Teodosio, Citta Studi, Milano",citta-studi-susa,1400,72
"Appartamento via Camillo Hajech, Plebisciti - Susa, Milano",citta-studi-susa,6500,225
"Quadrilocale via Lomellina 37, Argonne - Corsica, Milano",citta-studi-susa,2750,150
"Bilocale viale Corsica 41, Argonne - Corsica, Milano",citta-studi-susa,1150,58
"Bilocale via Lomellina 40, Argonne - Corsica, Milano",citta-studi-susa,1190,77
"Mansarda via Alessandro Pestalozza 9, Citta Studi, Milano",citta-studi-susa,950,45
"Bilocale viale Corsica 38, Porta Vittoria, Milano",citta-studi-susa,1200,60
"Bilocale via Botticelli, Citta Studi, Milano",citta-studi-susa,1300,74
"Trilocale via Gaspare Aselli 14, Citta Studi, Milano",citta-studi-susa,"18001950(-7,7%)",61
"Bilocale via Giuseppe Compagnoni, Plebisciti - Susa, Milano",citta-studi-susa,1700,92
"Monolocale viale Gran Sasso 24, Citta Studi, Milano",citta-studi-susa,700,15
"Trilocale via Ferdinando Marescalchi, Citta Studi, Milano",citta-studi-susa,"12801350(-5,2%)",65
"Bilocale piazza Francesco Guardi 15, Citta Studi, Milano",citta-studi-susa,1240,70
"Trilocale via Andrea Costa 8, Casoretto, Milano",citta-studi-susa,2000,120
"Bilocale via Carlo Valvassori Peroni 66, Citta Studi, Milano",citta-studi-susa,1400,70
"Bilocale via pompeo cambiasi 14/D, Casoretto, Milano",citta-studi-susa,1130,70
"Trilocale viale Corsica 41, Argonne - Corsica, Milano",citta-studi-susa,1100,80
"Monolocale via Lomellina 14, Argonne - Corsica, Milano",citta-studi-susa,775,30
"Monolocale via Cardinale Giuseppe Mezzofanti 20, Argonne - Corsica, Milano",citta-studi-susa,800,35
"Trilocale via Sebastiano De Albertis 14, Plebisciti - Susa, Milano",citta-studi-susa,2000,125
