Name,Zone,Price,Surface
"Appartamento all'asta via Busseto , 2, Milano",ponte-lambro-santa-giulia,48000,57
"Appartamento all'asta via Vittorini , 32, Milano",ponte-lambro-santa-giulia,197250,148
"Appartamento all'asta via busseto, 2, Milano",ponte-lambro-santa-giulia,48000,57
"Appartamento all'asta via Vittorini, 32, Milano",ponte-lambro-santa-giulia,197250,148
"Appartamento all'asta via Busseto, 2, Milano",ponte-lambro-santa-giulia,48000,57
"Appartamento all'asta via Rogoredo , 113, Milano",ponte-lambro-santa-giulia,28500,57
"Appartamento all'asta via Busseto , 2, Milano",ponte-lambro-santa-giulia,48000,57
"Appartamento all'asta via Rogoredo, 113, Milano",ponte-lambro-santa-giulia,28500,57
"Appartamento all'asta via Elio Vittorini 32, Milano",ponte-lambro-santa-giulia,197250,148
"Appartamento all'asta via Elio Vittorini , 32, Milano",ponte-lambro-santa-giulia,125250,70
"Appartamento all'asta via Elio Vittorini 32, Milano",ponte-lambro-santa-giulia,125250,73
"Appartamento all'asta via Elio Vittorini , 32, Milano",ponte-lambro-santa-giulia,125250,80
"Appartamento all'asta via Elio Vittorini 32, Milano",ponte-lambro-santa-giulia,197250,148
"Appartamento all'asta via Rogoredo, 113, Milano",ponte-lambro-santa-giulia,28500,50
"Appartamento all'asta via Vittorini , 32, Milano",ponte-lambro-santa-giulia,197250,148
"Appartamento all'asta via Vittorini , 32, Milano",ponte-lambro-santa-giulia,197250,148
"Appartamento all'asta via Rogoredo 113, Milano",ponte-lambro-santa-giulia,28500,55
"Appartamento all'asta via Elio Vittorini , 32, Milano",ponte-lambro-santa-giulia,125250,80
"Appartamento all'asta via Vittorini , 32, Milano",ponte-lambro-santa-giulia,197250,148
"Appartamento all'asta via Rogoredo, 113, Milano",ponte-lambro-santa-giulia,28500,57
"Appartamento all'asta via Vittorini , 32, Milano",ponte-lambro-santa-giulia,197250,148
"Appartamento all'asta via Montecassino 12, Milano",ponte-lambro-santa-giulia,45750,49
"Appartamento all'asta via Vittorini, 32, Milano",ponte-lambro-santa-giulia,197250,139
"Appartamento all'asta via Vittorini, 32, Milano",ponte-lambro-santa-giulia,197250,148
"Appartamento all'asta via Busseto 2, Milano",ponte-lambro-santa-giulia,48000,45
"Appartamento all'asta via Elio Vittorini, 32, Milano",ponte-lambro-santa-giulia,125250,73
"Appartamento all'asta via Busseto, 2, Milano",ponte-lambro-santa-giulia,48000,45
"Appartamento all'asta via Vittorini, 32, Milano",ponte-lambro-santa-giulia,197250,148
"Appartamento all'asta via Rogoredo, 113, Milano",ponte-lambro-santa-giulia,28500,57
"Appartamento all'asta via Busseto , 2, Milano",ponte-lambro-santa-giulia,48000,45
"Appartamento all'asta via Elio Vittorini , 32, Milano",ponte-lambro-santa-giulia,125250,70
"Appartamento all'asta via Vittorini   32, Milano",ponte-lambro-santa-giulia,197250,121
"Appartamento all'asta via Busseto, 2, Milano",ponte-lambro-santa-giulia,48000,45
"Appartamento all'asta via Busseto 2, Milano",ponte-lambro-santa-giulia,48000,45
"Appartamento all'asta via Rogoredo   113, Milano",ponte-lambro-santa-giulia,28500,57
"Appartamento all'asta via Elio Vittorini , 32, Milano",ponte-lambro-santa-giulia,125250,73
"Appartamento all'asta via Busseto, Milano",ponte-lambro-santa-giulia,48000,46
"Appartamento all'asta via Busseto, 2, Milano",ponte-lambro-santa-giulia,48000,46
"Appartamento all'asta via Vittorini, Milano",ponte-lambro-santa-giulia,197250,148
"Appartamento all'asta via Elio Vittorini, Milano",ponte-lambro-santa-giulia,125250,74
"Appartamento all'asta via rogoredo, 113, Milano",ponte-lambro-santa-giulia,28500,57
"Appartamento all'asta via Rogoredo 75, Milano",ponte-lambro-santa-giulia,28500,57
"Appartamento all'asta via Elio Vittorini 32, Milano",ponte-lambro-santa-giulia,125250,80
"Appartamento all'asta via Degli Umiliati, 2, Milano",ponte-lambro-santa-giulia,101515,39
"Appartamento all'asta via Paolo Paruta 51, Milano",cimiano-crescenzago-adriano,75750,48
"Appartamento all'asta via San Mamete, Milano",cimiano-crescenzago-adriano,102000,50
"Appartamento all'asta via P. Paruta, Milano",cimiano-crescenzago-adriano,75750,49
"Appartamento all'asta via Privata Ambrogio De Marchi Gherini , 5, Milano",cimiano-crescenzago-adriano,78000,106
"Appartamento all'asta via Ambrogio De Marchi Gherini 5, Milano",cimiano-crescenzago-adriano,78000,106
"Appartamento all'asta via Paolo Paruta 51, Milano",cimiano-crescenzago-adriano,75750,50
"Appartamento all'asta via San Mamete 3, Milano",cimiano-crescenzago-adriano,102000,52
"Appartamento all'asta via Ambrogio De Marchi Gherini 5, Milano",cimiano-crescenzago-adriano,78000,90
"Appartamento all'asta via Paolo Paruta 51, Milano",cimiano-crescenzago-adriano,75750,50
"Appartamento all'asta via Ambrogio De Marchi Gherini 5, Milano",cimiano-crescenzago-adriano,78000,90
"Appartamento all'asta via Narni 1, Milano",cimiano-crescenzago-adriano,81920,64
"Appartamento all'asta via Orbetello 2, Milano",cimiano-crescenzago-adriano,87040,68
"Appartamento all'asta via Orbetello 4, Milano",cimiano-crescenzago-adriano,106240,83
"Appartamento all'asta via San Mamete 3, Milano",cimiano-crescenzago-adriano,102000,52
"Appartamento all'asta via Ambrogio De Marchi Gherini 5, Milano",cimiano-crescenzago-adriano,78000,76
"Appartamento all'asta via Orbetello 4, Milano",cimiano-crescenzago-adriano,81920,64
"Appartamento all'asta via Orbetello 2, Milano",cimiano-crescenzago-adriano,67222,61
"Appartamento all'asta via Paolo Paruta 51, Milano",cimiano-crescenzago-adriano,75750,50
"Appartamento all'asta via Privata Ambrogio De Marchi Gherini , 5, Milano",cimiano-crescenzago-adriano,78000,90
"Appartamento all'asta via San Mamete 3, Milano",cimiano-crescenzago-adriano,102000,52
"Appartamento all'asta via Aldo Tarabella 5, Milano",cimiano-crescenzago-adriano,109200,105
"Appartamento all'asta via P. Paruta, 51, Milano",cimiano-crescenzago-adriano,75750,49
"Appartamento all'asta via Orbetello 4, Milano",cimiano-crescenzago-adriano,83200,65
"Appartamento all'asta via Palmanova 53, Milano",cimiano-crescenzago-adriano,105840,98
"Appartamento all'asta via Padova 138, Milano",cimiano-crescenzago-adriano,18000,22
"Appartamento all'asta via San Mamete 3, Milano",cimiano-crescenzago-adriano,102000,37
"Appartamento all'asta via Privata Ambrogio De Marchi Gherini   5, 5, Milano",cimiano-crescenzago-adriano,78000,90
"Appartamento all'asta via Bra 1, Milano",cimiano-crescenzago-adriano,63945,63
"Appartamento all'asta via Orbetello 4, Milano",cimiano-crescenzago-adriano,66990,66
"Appartamento all'asta via Ambrogio De Marchi Gherini 5, Milano",cimiano-crescenzago-adriano,78000,90
"Appartamento all'asta via Privata Ambrogio De Marchi Gherini  5, Milano",cimiano-crescenzago-adriano,78000,106
"Appartamento all'asta via P. Paruta , 51, Milano",cimiano-crescenzago-adriano,75750,48
"Appartamento all'asta via Privata Ambrogio De Marchi Gherini, 5, Milano",cimiano-crescenzago-adriano,78000,90
"Appartamento all'asta via Privata Ambrogio De Marchi Gherini , 5, Milano",cimiano-crescenzago-adriano,78000,90
"Appartamento all'asta via San Mamete, 3, Milano",cimiano-crescenzago-adriano,102000,50
"Appartamento all'asta via Privata Ambrogio De Marchi Gherini , 5, Milano",cimiano-crescenzago-adriano,78000,106
"Appartamento all'asta via Paolo Paruta 51, Milano",cimiano-crescenzago-adriano,75750,49
"Appartamento all'asta via Palmanova, Milano",cimiano-crescenzago-adriano,106125,61
"Appartamento all'asta via P. Paruta , 51, Milano",cimiano-crescenzago-adriano,75750,49
"Appartamento all'asta via Privata Paruta, 51, Milano",cimiano-crescenzago-adriano,101000,49
"Appartamento all'asta via San Mamete, 3, Milano",cimiano-crescenzago-adriano,102000,52
"Appartamento all'asta via P. Paruta , 51, Milano",cimiano-crescenzago-adriano,75750,49
"Appartamento all'asta via Paolo Paruta 51, Milano",cimiano-crescenzago-adriano,75750,49
"Appartamento all'asta via San Mamete , 3, Milano",cimiano-crescenzago-adriano,102000,52
"Appartamento all'asta via Ambrogio De Marchi Gherini 5, Milano",cimiano-crescenzago-adriano,78000,90
"Appartamento all'asta via Privata Ambrogio De Marchi Gherini , 5, Milano",cimiano-crescenzago-adriano,78000,90
"Appartamento all'asta via Privata Paolo Paruta , 51, Milano",cimiano-crescenzago-adriano,75750,48
"Appartamento all'asta via P. Paruta   51, Milano",cimiano-crescenzago-adriano,75750,49
"Appartamento all'asta via Privata Ambrogio De Marchi Gherin, 5, Milano",cimiano-crescenzago-adriano,78000,90
"Appartamento all'asta via San Mamete, 3, Milano",cimiano-crescenzago-adriano,102000,52
"Appartamento all'asta via San Mamete   3, Milano",cimiano-crescenzago-adriano,102000,50
"Appartamento all'asta via P. Paruta, Milano",cimiano-crescenzago-adriano,75750,49
"Appartamento all'asta via Privata Ambrogio De Marchi Gherini, Milano",cimiano-crescenzago-adriano,78000,90
"Appartamento all'asta via Padova , 138, Milano",cimiano-crescenzago-adriano,18000,22
"Appartamento all'asta via Paolo Paruta 51, Milano",cimiano-crescenzago-adriano,75750,49
"Appartamento all'asta via Ambrogio De Marchi Gherini 5, Milano",cimiano-crescenzago-adriano,78000,106
"Appartamento all'asta via Trasimeno, 22, Milano",cimiano-crescenzago-adriano,69750,45
"Appartamento all'asta via Padova 138, Milano",cimiano-crescenzago-adriano,18000,22
"Appartamento all'asta via Carlo Troya, 5, Milano",napoli-soderini,255000,90
"Appartamento all'asta viale Carlo Troya 5, Milano",napoli-soderini,255000,85
"Appartamento all'asta viale Carlo Troya, Milano",napoli-soderini,255000,87
"Appartamento all'asta viale Carlo Troya 5, Milano",napoli-soderini,255000,85
"Appartamento all'asta viale Carlo Troya 5, Milano",napoli-soderini,255000,85
"Appartamento all'asta viale Carlo Troya 5, Milano",napoli-soderini,255000,87
"Appartamento all'asta viale Carlo Troya 5, Milano",napoli-soderini,255000,85
"Appartamento all'asta viale Carlo Troya 5, Milano",napoli-soderini,255000,85
"Appartamento all'asta via Carlo Troya, 5, Milano",napoli-soderini,255000,85
"Appartamento all'asta via Carlo Troya 5 MILANO 20144, 5, Milano",napoli-soderini,255000,85
"Appartamento all'asta via carlo troya, 5, Milano",napoli-soderini,255000,92
"Appartamento all'asta via Carlo Troya, 5, Milano",napoli-soderini,255000,85
"Appartamento all'asta viale Carlo Troya 5, Milano",napoli-soderini,255000,85
"Appartamento all'asta via Carlo Troya , 5, Milano",napoli-soderini,255000,82
"Appartamento all'asta via Carlo Troya, 5, Milano",napoli-soderini,255000,82
"Appartamento all'asta viale Carlo Troya , 5, Milano",napoli-soderini,255000,85
"Appartamento all'asta via Carlo Troya 5, Milano",napoli-soderini,255000,90
"Appartamento all'asta via Carlo Troya , 5, Milano",napoli-soderini,255000,85
"Appartamento all'asta via Carlo Troya , 5, Milano",napoli-soderini,255000,85
"Appartamento all'asta viale Carlo Troya 5, Milano",napoli-soderini,255000,89
"Appartamento all'asta viale Carlo Troya 5, Milano",napoli-soderini,255000,89
"Appartamento all'asta via Cardinale Giuseppe Mezzofant, 24, Milano",centro,474055,164
"Appartamento all'asta corso di Porta Romana 54, Milano",centro,300000,88
"Appartamento all'asta via Moneta 5, Milano",centro,69750,38
"Appartamento all'asta corso di Porta Romana 54, Milano",centro,300000,87
"Appartamento all'asta via Cardinale Giuseppe Mezzofanti, Milano",centro,664721,241
"Appartamento all'asta piazza Santa Maria Beltrade , 1, Milano",centro,273000,52
"Appartamento all'asta via Clerici, Milano",centro,14000000,100
